Index,Bin,ScannerID,RHO,SSA,y,anisotropy,position in sample (mm),position in snowpit(mm),relative depth (%) ,BOTTOM,TOP,Height correction mm,ID,Location,Datetime,TYPE
11,15,4900,336.24556,10.61222,2.3712,1.13066,64.98,77.6288,0.310869591,75,80,0,PS122/3_29-28,snow1-A3,26/02/2020 06:25,N
12,47,4900,347.2154033,30.32313333,11.4048,1.057133333,0.81,238.5952,0.95462824,235,240,0,PS122/3_29-28,snow1-A3,26/02/2020 06:25,N
13,48,4900,330.3481233,30.41318333,7.7598,1.058083333,4.455,242.2402,0.96921202,240,245,0,PS122/3_29-28,snow1-A3,26/02/2020 06:25,N
14,49,4900,301.41096,32.11345,2.8998,1.0822,9.315,247.1002,0.98865706,245,250,0,PS122/3_29-28,snow1-A3,26/02/2020 06:25,N
0,0,4900,393.860155,5.26365,86.6889,1.09535,12.3675,3.3111,0.036837644,0,5,0,PS122/3_29-29,snow3-A6,26/02/2020 10:20,N
1,1,4900,288.6000775,8.80055,82.3239,1.0403,16.7325,7.6761,0.085400451,5,10,0,PS122/3_29-29,snow3-A6,26/02/2020 10:20,N
2,2,4900,256.49266,9.715433333,76.8513,1.065766667,11.4825,13.1487,0.14626477,10,15,0,PS122/3_29-29,snow3-A6,26/02/2020 10:20,N
3,3,4900,264.9786829,9.893242857,72.64628571,1.076928571,14.15571429,17.35371429,0.193037533,15,20,0,PS122/3_29-29,snow3-A6,26/02/2020 10:20,N
4,4,4900,283.2195578,9.630288889,67.53906667,1.072,19.60333333,22.46093333,0.249849879,20,25,0,PS122/3_29-29,snow3-A6,26/02/2020 10:20,N
5,5,4900,306.8718729,9.071514286,62.41842857,1.101571429,24.38357143,27.58157143,0.306809277,25,30,0,PS122/3_29-29,snow3-A6,26/02/2020 10:20,N
6,6,4900,306.8997013,8.8938625,57.62505,1.101575,30.70875,32.37495,0.360137088,30,35,0,PS122/3_29-29,snow3-A6,26/02/2020 10:20,N
7,7,4900,307.8851538,8.9308,52.51815,1.174675,33.135,37.48185,0.416931301,35,40,0,PS122/3_29-29,snow3-A6,26/02/2020 10:20,N
8,8,4900,344.0948038,8.630375,47.40255,1.186275,40.93125,42.59745,0.473851516,40,45,0,PS122/3_29-29,snow3-A6,26/02/2020 10:20,N
9,9,4900,396.2632186,8.686128571,42.61414286,1.227542857,44.18785714,47.38585714,0.527107326,45,50,0,PS122/3_29-29,snow3-A6,26/02/2020 10:20,N
10,10,4900,435.9927056,8.773033333,37.4924,1.252622222,49.65,52.5076,0.584082724,50,55,0,PS122/3_29-29,snow3-A6,26/02/2020 10:20,N
11,11,4900,448.7901286,8.864971429,32.38628571,1.202742857,54.41571429,57.61371429,0.64087907,55,60,0,PS122/3_29-29,snow3-A6,26/02/2020 10:20,N
12,12,4900,412.1368613,8.91605,27.567525,1.198075,58.085625,62.432475,0.694470603,60,65,0,PS122/3_29-29,snow3-A6,26/02/2020 10:20,N
13,13,4900,375.3313563,8.7083125,22.49505,1.1969875,65.83875,67.50495,0.750920806,65,70,0,PS122/3_29-29,snow3-A6,26/02/2020 10:20,N
14,14,4900,351.691955,8.9314,19.2513,1.24,69.0825,70.7487,0.787004704,70,75,0,PS122/3_29-29,snow3-A6,26/02/2020 10:20,N
15,15,4900,310.3258675,8.021875,10.97505,1.10035,77.35875,79.02495,0.879068793,75,80,0,PS122/3_29-29,snow3-A6,26/02/2020 10:20,N
16,16,4900,263.5381543,11.00335714,7.454142857,1.117642857,79.34785714,82.54585714,0.918216938,80,85,0,PS122/3_29-29,snow3-A6,26/02/2020 10:20,N
17,17,4900,322.4721425,12.3272,2.6625,1.1143,80.31,87.3375,0.971471091,85,90,0,PS122/3_29-29,snow3-A6,26/02/2020 10:20,N
0,0,4900,400.460395,9.044925,72.4812,1.191525,7.98,2.5188,0.025217663,0,5,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
1,1,4900,260.43447,11.64524,92.4312,1.14952,4.56,7.5688,0.07575709,5,10,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
2,2,4900,260.755315,11.8907,87.3012,1.09495,9.69,12.6988,0.127103919,10,15,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
3,3,4900,286.83543,11.067225,57.6612,1.0685375,22.8,17.3388,0.173625922,15,20,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
4,4,4900,275.266676,11.60458,52.5312,1.09093,27.93,22.4688,0.224996207,20,25,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
5,5,4900,278.6882588,12.102025,47.4012,1.0659125,33.06,27.5988,0.276366492,25,30,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
6,6,4900,234.2692329,12.32398571,39.50262857,1.1203,38.59714286,31.92594286,0.31971933,30,35,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
7,7,4900,275.578354,10.95736,12.6312,1.1057,51.3,37.3688,0.374370852,35,40,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
8,8,4900,282.1831775,10.730575,7.5012,1.091025,56.43,42.4988,0.425764595,40,45,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
9,9,4900,250.579945,10.82125,20.7537,1.1252125,55.575,47.9963,0.480673354,45,50,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
10,10,4900,192.0257325,9.854725,47.4012,1.181425,49.59,52.5988,0.526468139,50,55,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
11,11,4900,213.5681825,9.2846,42.8412,1.079225,54.15,57.1588,0.572109764,55,60,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
12,12,4900,289.420524,9.35692,37.7112,1.1437,59.28,62.2888,0.623456592,60,65,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
13,13,4900,333.7475525,10.382775,32.5812,1.14815,64.41,67.4188,0.674803421,65,70,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
14,14,4900,342.185776,11.34284,27.4512,1.13102,69.54,72.5488,0.726150249,70,75,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
15,15,4900,380.2700775,11.72775,22.3212,1.1037,74.67,77.6788,0.777497077,75,80,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
16,16,4900,387.1911625,12.95445,17.7612,1.0829,79.23,82.2388,0.823138703,80,85,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
17,17,4900,349.372704,21.83968,12.6312,1.04164,84.36,87.3688,0.874485531,85,90,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
18,18,4900,351.4856975,22.756,7.5012,1.047375,89.49,92.4988,0.925832359,90,95,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
19,19,4900,290.4716733,23.06066667,3.5112,1.0225,93.48,96.4888,0.965768781,95,100,0,PS122/3_29-43,RS3,27/02/2020 10:49,N
0,0,4900,317.7511375,10.9961,97.5612,1.062075,8.55,2.4388,0.008717951,0,5,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
1,1,4900,246.95898,11.73624,92.4312,1.08104,13.68,7.5688,0.027056104,5,10,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
2,2,4900,254.65926,11.576,87.3012,1.120725,18.81,12.6988,0.045394257,10,15,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
3,3,4900,279.547665,11.7828,82.7412,1.1062,23.37,17.2588,0.061694837,15,20,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
4,4,4900,299.375886,11.05122,77.6112,1.12134,28.5,22.3888,0.08003299,20,25,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
5,5,4900,281.51857,11.421825,72.4812,1.0657,33.63,27.5188,0.098371143,25,30,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
6,6,4900,247.985684,10.83258,67.3512,1.08506,38.76,32.6488,0.116709296,30,35,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
7,7,4900,198.0072,8.341666667,62.7912,1.333466667,43.32,37.2088,0.133009876,35,40,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
8,8,4900,192.14032,9.9047,56.5212,1.13435,49.59,43.4788,0.155423175,40,45,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
9,9,4900,210.93267,10.77205,51.9612,1.147825,54.15,48.0388,0.171723755,45,50,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
10,10,4900,223.76647,11.149775,47.4012,1.06215,58.71,52.5988,0.188024336,50,55,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
11,11,4900,243.613025,10.9942,42.8412,1.089725,63.27,57.1588,0.204324916,55,60,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
12,12,4900,278.695134,10.55164,37.7112,1.1273,68.4,62.2888,0.222663069,60,65,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
13,13,4900,280.9456325,11.120625,32.5812,1.07815,73.53,67.4188,0.241001222,65,70,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
14,14,4900,304.89442,12.6143,27.4512,1.07136,78.66,72.5488,0.259339375,70,75,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
15,15,4900,337.758115,16.29575,22.3212,1.0467,83.79,77.6788,0.277677527,75,80,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
16,16,4900,307.507015,16.206625,17.7612,1.04265,88.35,82.2388,0.293978108,80,85,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
17,17,4900,343.817502,16.2223,12.6312,1.05438,93.48,87.3688,0.312316261,85,90,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
18,18,4900,349.0106075,16.3445,7.5012,1.0501,98.61,92.4988,0.330654414,90,95,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
19,19,4900,312.8467925,16.33285,2.9412,1.038975,103.17,97.0588,0.346954995,95,100,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
20,51,4900,341.1804617,27.13791667,12.6198,1.024816667,2.025,257.3802,0.919435665,255,260,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
21,52,4900,341.37908,27.23831667,7.7598,1.022433333,6.885,262.2402,0.936796974,260,265,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
22,53,4900,301.905978,28.61036,3.3048,1.04484,11.34,266.6952,0.952711508,265,270,0,PS122/3_30-17,snow2-A2,02/03/2020 14:00,N
0,7,,547.91159,6.64125,71.3412,1.19375,3.99,38.6588,0.193454391,35,40,-75,PS122/3_30-25,snow1-A1,04/03/2020 11:00,N
1,8,,521.382292,6.92348,67.3512,1.19854,7.98,42.6488,0.213420945,40,45,-75,PS122/3_30-25,snow1-A1,04/03/2020 11:00,N
2,9,,510.5331475,7.2296,62.2212,1.24165,13.11,47.7788,0.239092229,45,50,-75,PS122/3_30-25,snow1-A1,04/03/2020 11:00,N
3,12,,473.8116733,8.737933333,46.8312,1.1803,28.5,63.1688,0.316106081,60,65,-75,PS122/3_30-25,snow1-A1,04/03/2020 11:00,N
4,13,,417.327675,9.50805,42.8412,1.18055,32.49,67.1588,0.336072635,65,70,-75,PS122/3_30-25,snow1-A1,04/03/2020 11:00,N
5,14,,383.675618,9.84266,37.7112,1.12992,37.62,72.2888,0.361743919,70,75,-75,PS122/3_30-25,snow1-A1,04/03/2020 11:00,N
6,15,,316.99486,10.2349,32.5812,1.160875,42.75,77.4188,0.387415203,75,80,-75,PS122/3_30-25,snow1-A1,04/03/2020 11:00,N
7,16,,270.078154,10.65918,27.4512,1.11864,47.88,82.5488,0.413086486,80,85,-75,PS122/3_30-25,snow1-A1,04/03/2020 11:00,N
8,17,,276.5454725,10.471125,22.3212,1.2134,53.01,87.6788,0.43875777,85,90,-75,PS122/3_30-25,snow1-A1,04/03/2020 11:00,N
9,18,,299.94424,10.40376667,17.5712,1.1913,57.76,92.4288,0.462527477,90,95,-75,PS122/3_30-25,snow1-A1,04/03/2020 11:00,N
10,19,,303.867716,10.4227,12.6312,1.18672,62.7,97.3688,0.487247973,95,100,-75,PS122/3_30-25,snow1-A1,04/03/2020 11:00,N
11,20,,297.9962525,10.219575,7.5012,1.178725,67.83,102.4988,0.512919257,100,105,-75,PS122/3_30-25,snow1-A1,04/03/2020 11:00,N
12,21,,321.02834,10.92136667,3.5112,1.134033333,71.82,106.4888,0.532885811,105,110,-75,PS122/3_30-25,snow1-A1,04/03/2020 11:00,N
0,0,4900,281.9005283,18.04451667,7.71675,1.099383333,99.945,2.28325,0.230374124,0,5,0,PS122/3_32-22,lead-flux,16/03/2020 11:30,N
1,1,4900,315.693146,15.6201,2.13594,1.12054,106.506,7.86406,0.794419605,5,10,0,PS122/3_32-22,lead-flux,16/03/2020 11:30,N
0,2,4900,423.8209667,8.947533333,46.8312,1.2496,58.14,13.1688,0.09420605,10,15,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
1,3,4900,281.564405,13.212825,42.8412,1.157425,62.13,17.1588,0.122749437,15,20,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
2,4,4900,291.2763322,12.35342222,64.3112,1.106955556,38.12666667,22.35546667,0.159870729,20,25,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
3,5,4900,285.1038856,12.67477778,65.8312,1.105377778,35.97333333,27.50213333,0.196659525,25,30,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
4,6,4900,267.5032456,12.40377778,54.0512,1.149833333,48.38666667,32.61546667,0.233243196,30,35,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
5,7,4900,213.0279843,12.83981429,56.76548571,1.276142857,44.94857143,37.52022857,0.268293773,35,40,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
6,8,4900,231.7532188,12.8305,54.9537,1.2131875,46.455,42.5463,0.30422063,40,45,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
7,9,4900,268.0532656,12.23076667,39.2312,1.127666667,63.20666667,47.43546667,0.339225649,45,50,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
8,10,4900,295.3912967,11.58304444,40.7512,1.091844444,61.05333333,52.58213333,0.375999283,50,55,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
9,11,4900,286.2446678,11.32958889,28.9712,1.080011111,73.46666667,57.69546667,0.412598116,55,60,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
10,12,4900,253.238375,11.01545,57.6612,1.188825,41.61,62.3388,0.445615811,60,65,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
11,13,4900,205.844985,10.25365,54.2412,1.1579,45.03,65.7588,0.470062962,65,70,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
12,15,4900,223.1018625,10.155575,42.8412,1.0805,56.43,77.1588,0.551553467,75,80,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
13,16,4900,290.447228,11.23432,37.7112,1.10638,61.56,82.2888,0.588224193,80,85,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
14,17,4900,440.47435,15.191,32.5812,1.131275,66.69,87.4188,0.62489492,85,90,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
15,18,4900,453.693164,15.97528,27.4512,1.14462,71.82,92.5488,0.661565647,90,95,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
16,19,4900,446.662075,16.001675,22.3212,1.1385,76.95,97.6788,0.698236374,95,100,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
17,20,4900,440.38268,16.153625,17.7612,1.131075,81.51,102.2388,0.730832576,100,105,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
18,21,4900,438.402608,15.95214,12.6312,1.12526,86.64,107.3688,0.767503303,105,110,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
19,22,4900,438.0221775,15.950725,7.5012,1.128125,91.77,112.4988,0.804174029,110,115,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
20,23,4900,437.889256,15.89954,2.3712,1.11734,96.9,117.6288,0.840844756,115,120,0,PS122/3_32-59,snow2-A8,20/03/2020 11:00,N
0,8,4900,280.60187,12.6051,106.1112,1.1047,0,43.8888,0.292770004,40,45,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
1,9,4900,223.179782,10.54992,102.6912,1.25434,3.42,47.3088,0.315583875,45,50,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
2,10,4900,198.28221,10.9611,98.1312,1.227266667,7.98,51.8688,0.346002369,50,55,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
3,11,4900,239.680382,10.68562,92.4312,1.28838,13.68,57.5688,0.384025487,55,60,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
4,12,4900,273.7495375,11.137225,87.3012,1.10945,18.81,62.6988,0.418246294,60,65,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
5,13,4900,283.81032,11.1625,82.7412,1.0794,23.37,67.2588,0.448664788,65,70,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
6,14,4900,293.98569,10.09486,77.6112,1.07924,28.5,72.3888,0.482885594,70,75,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
7,15,4900,254.2238275,10.28245,72.4812,1.0823,33.63,77.5188,0.517106401,75,80,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
8,16,4900,240.963762,10.62672,67.3512,1.09682,38.76,82.6488,0.551327207,80,85,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
9,17,4900,248.471535,10.00435,62.2212,1.1116,43.89,87.7788,0.585548013,85,90,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
10,18,4900,235.7523225,10.134825,57.6612,1.120825,48.45,92.3388,0.615966508,90,95,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
11,19,4900,221.8414,11.0546,54.8112,1.118,51.3,95.1888,0.634978067,95,100,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
12,22,4900,190.94861,8.7916,38.0912,1.178466667,68.02,111.9088,0.746512546,110,115,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
13,23,4900,215.745345,10.326875,32.5812,1.12065,73.53,117.4188,0.783268227,115,120,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
14,24,4900,304.381068,10.38252,27.4512,1.11154,78.66,122.5488,0.817489033,120,125,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
15,25,4900,266.7597,11.276875,22.3212,1.10495,83.79,127.6788,0.85170984,125,130,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
16,26,4900,299.9213225,11.83975,17.7612,1.1286,88.35,132.2388,0.882128334,130,135,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
17,27,4900,306.654484,11.51414,12.6312,1.11796,93.48,137.3688,0.91634914,135,140,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
18,28,4900,305.7423675,11.575775,7.5012,1.113875,98.61,142.4988,0.950569947,140,145,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
19,29,4900,373.92193,11.55964,2.3712,1.14676,103.74,147.6288,0.984790753,145,150,-50,PS122/3_33-41,snow2-A2,25/03/2020 07:50,N
0,4,4900,301.731805,5.67365,107.0589,1.1866,0.7275,22.9411,0.03532563,20,25,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
1,5,4900,265.4534025,5.741025,102.6939,1.172225,5.0925,27.3061,0.042047033,25,30,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
2,6,4900,294.8718333,5.612566667,97.6014,1.147066667,10.185,32.3986,0.04988867,30,35,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
3,7,4900,294.6044625,6.06135,92.5089,1.127225,15.2775,37.4911,0.057730306,35,40,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
4,8,4900,227.89162,5.890166667,87.4164,1.148666667,20.37,42.5836,0.065571943,40,45,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
5,9,4900,246.729805,6.342625,82.3239,1.160925,25.4625,47.6761,0.073413579,45,50,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
6,10,4900,259.79278,7.337166667,77.2314,1.155833333,30.555,52.7686,0.081255216,50,55,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
7,11,4900,291.9995067,7.177966667,72.8664,1.115833333,34.92,57.1336,0.087976619,55,60,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
8,12,4900,329.8974125,6.5139,67.7739,1.06275,40.0125,62.2261,0.095818256,60,65,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
9,13,4900,332.8232133,6.7701,62.6814,1.069333333,45.105,67.3186,0.103659892,65,70,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
10,14,4900,251.8404075,6.5289,57.5889,1.085075,50.1975,72.4111,0.111501529,70,75,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
11,17,4900,192.9347933,7.9471,42.3114,1.0767,65.475,87.6886,0.135026439,85,90,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
12,18,4900,230.5271325,7.7447,37.2189,1.1003,70.5675,92.7811,0.142868076,90,95,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
13,19,4900,257.04268,7.8454,32.1264,1.112666667,75.66,97.8736,0.150709712,95,100,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
14,20,4900,205.3713567,7.956833333,27.7614,1.143866667,80.025,102.2386,0.157431115,100,105,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
15,21,4900,216.52454,7.177625,22.6689,1.1146,85.1175,107.3311,0.165272752,105,110,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
16,22,4900,249.52574,7.305333333,17.5764,1.159033333,90.21,112.4236,0.173114389,110,115,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
17,23,4900,255.988475,8.73735,12.4839,1.154325,95.3025,117.5161,0.180956025,115,120,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
18,24,4900,352.74616,9.2824,7.3914,1.158833333,100.395,122.6086,0.188797662,120,125,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
19,25,4900,405.318905,13.018825,2.2989,1.134825,105.4875,127.7011,0.196639299,125,130,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
20,110,4900,257.4704733,30.61163333,96.9912,1.044666667,1.14,553.0088,0.850902157,550,555,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
21,111,4900,244.593894,31.32382,92.4312,1.03476,5.7,557.5688,0.857918526,555,560,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
22,112,4900,253.8113125,30.715775,87.3012,1.042075,10.83,562.6988,0.865811942,560,565,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
23,113,4900,256.9739275,30.472275,82.7412,1.035275,15.39,567.2588,0.872828311,565,570,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
24,114,4900,259.187758,30.35734,77.6112,1.045,20.52,572.3888,0.880721726,570,575,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
25,115,4900,258.2114725,30.299075,72.4812,1.046875,25.65,577.5188,0.888615141,575,580,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
26,116,4900,258.399396,30.21564,67.3512,1.04372,30.78,582.6488,0.896508556,580,585,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
27,117,4900,256.813505,29.7778,62.2212,1.04265,35.91,587.7788,0.904401972,585,590,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
28,118,4900,255.713465,29.82995,57.6612,1.047475,40.47,592.3388,0.911418341,590,595,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
29,119,4900,254.310914,29.73902,52.5312,1.05152,45.6,597.4688,0.919311756,595,600,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
30,120,4900,254.1779925,29.80855,47.4012,1.049525,50.73,602.5988,0.927205171,600,605,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
31,121,4900,258.41773,29.6675,42.8412,1.051075,55.29,607.1588,0.93422154,605,610,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
32,122,4900,255.227614,29.5016,37.7112,1.05398,60.42,612.2888,0.942114955,610,615,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
33,123,4900,252.0925,29.608625,32.5812,1.0526,65.55,617.4188,0.950008371,615,620,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
34,124,4900,251.799156,29.6948,27.4512,1.05244,70.68,622.5488,0.957901786,620,625,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
35,125,4900,258.4406475,29.544625,22.3212,1.051675,75.81,627.6788,0.965795201,625,630,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
36,126,4900,271.8703025,30.4312,17.7612,1.0936,80.37,632.2388,0.97281157,630,635,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
37,127,4900,253.229208,31.55168,12.6312,1.0983,85.5,637.3688,0.980704985,635,640,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
38,128,4900,223.7435525,32.48975,7.5012,1.0976,90.63,642.4988,0.9885984,640,645,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
39,129,4900,211.66603,33.32505,2.9412,1.0976,95.19,647.0588,0.995614769,645,650,0,PS122/3_33-65,snow2-A11,26/03/2020 07:00,N
0,0,4900,482.5814367,7.331533333,97.6014,1.207366667,2.91,2.3986,0.013341085,0,5,0,PS122/3_33-102,Snow2-A8,28/03/2020 11:45,N
1,1,4900,470.3816875,7.306725,92.5089,1.17195,8.0025,7.4911,0.041665721,5,10,0,PS122/3_33-102,Snow2-A8,28/03/2020 11:45,N
2,2,4900,347.79598,8.939866667,87.4164,1.118966667,13.095,12.5836,0.069990358,10,15,0,PS122/3_33-102,Snow2-A8,28/03/2020 11:45,N
3,3,4900,297.2628925,9.571075,82.3239,1.08315,18.1875,17.6761,0.098314994,15,20,0,PS122/3_33-102,Snow2-A8,28/03/2020 11:45,N
4,4,4900,311.0668667,8.983333333,77.2314,1.0422,23.28,22.7686,0.126639631,20,25,0,PS122/3_33-102,Snow2-A8,28/03/2020 11:45,N
5,5,4900,293.1301033,9.764366667,72.8664,1.06,27.645,27.1336,0.150917891,25,30,0,PS122/3_33-102,Snow2-A8,28/03/2020 11:45,N
6,6,4900,315.573975,11.08075,67.7739,1.074925,32.7375,32.2261,0.179242527,30,35,0,PS122/3_33-102,Snow2-A8,28/03/2020 11:45,N
7,7,4900,230.4278233,10.045,62.6814,1.077633333,37.83,37.3186,0.207567164,35,40,0,PS122/3_33-102,Snow2-A8,28/03/2020 11:45,N
8,8,4900,207.26587,8.182,57.5889,1.1837,42.9225,42.4111,0.2358918,40,45,0,PS122/3_33-102,Snow2-A8,28/03/2020 11:45,N
9,9,4900,220.8635867,8.6122,52.4964,1.063333333,48.015,47.5036,0.264216437,45,50,0,PS122/3_33-102,Snow2-A8,28/03/2020 11:45,N
10,10,4900,219.4808975,9.543675,47.4039,1.052,53.1075,52.5961,0.292541073,50,55,0,PS122/3_33-102,Snow2-A8,28/03/2020 11:45,N
11,12,4900,196.036295,6.8444,35.7639,1.0872,64.7475,64.2361,0.3572831,60,65,0,PS122/3_33-102,Snow2-A8,28/03/2020 11:45,N
12,13,4900,204.5768833,7.6618,32.1264,1.0938,68.385,67.8736,0.377514983,65,70,0,PS122/3_33-102,Snow2-A8,28/03/2020 11:45,N
13,14,4900,228.7777633,8.334,27.7614,1.057933333,72.75,72.2386,0.401793243,70,75,0,PS122/3_33-102,Snow2-A8,28/03/2020 11:45,N
